Player,box_prior,FIFA_prior,box_coef,box_rating,FIFA_coef,FIFA_rating
Thierry Small,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Jordan Pickford,0.026539517795787892,0.06651324965132499,0.015323565865333429,0.04186308366112132,0.002500617990412382,0.06901386764173738
Michael Keane,-0.029544153886625235,0.022688329801300533,0.012253344625964807,-0.017290809260660428,-3.088484365360232e-4,0.02237948136476451
Séamus Coleman,-0.029476227801332078,-0.006528283432049031,0.01250152046997943,-0.016974707331352645,0.001227657398038841,-0.00530062603401019
Abdoulaye Doucouré,-0.01665096204468397,0.00808002318462564,0.01231377800231786,-0.00433718404236611,0.0011016007866234375,0.009181623971249078
Richarlison,-0.008370166143913949,0.0519049430346501,0.01243355858675946,0.004063392442845511,0.003509003576621228,0.055413946611271324
Demarai Gray,-0.01617299652941928,-0.05035320328207349,0.009667638101858987,-0.006505358427560294,-2.3845065800805887e-4,-0.05059165394008155
Anthony Gordon,-0.05182533673278544,-0.16721965621547208,0.012489652211137448,-0.039335684521648,0.006311823202275709,-0.16090783301319636
Allan,-0.04106041473272182,0.06651324965132499,0.011122285849901664,-0.02993812888282015,0.0012509161357297791,0.06776416578705477
Mason Holgate,-0.0554291429388023,-0.021136590048723924,0.01055792448320032,-0.04487121845560198,0.002137830759274294,-0.01899875928944963
Ben Godfrey,-0.05683327044565867,-0.021136590048723924,0.008167260877559698,-0.04866600956809897,4.7528964625750465e-4,-0.02066130040246642
Alex Iwobi,-0.046420019266260715,-0.021136590048723924,0.01100648128954489,-0.03541353797671583,0.002490235751201182,-0.018646354297522743
Andros Townsend,-0.05189152055679247,-0.021136590048723924,0.0052095434458457246,-0.046681977110946744,-0.003221023390789919,-0.024357613439513842
Dominic Calvert-Lewin,-0.06228026801689124,0.037296636417975426,0.0033051044202812383,-0.05897516359661,-0.0034263813218644835,0.03387025509611094
Vitaliy Mykolenko,-0.06410945855592032,-0.03574489666539882,0.005503307930603039,-0.05860615062531728,0.0036901140451380105,-0.032054782620260805
Jonjoe Kenny,-0.08564872599238682,-0.06496150989874838,0.006161928300574545,-0.07948679769181227,0.0025352246702860302,-0.06242628522846235
Yerry Mina,-0.0011652284890995013,-0.005407882334605096,0.0035246994245472034,0.002359470935447702,4.7302598573497706e-4,-0.004934856348870119
Salomón Rondón,-0.0011652284890995013,-0.005407882334605096,0.002415445254707592,0.0012502167656080906,-0.0018817877772622318,-0.007289670111867328
Fabian Delph,-0.0011652284890995013,-0.005407882334605096,0.004415401632546944,0.0032501731434474426,0.0028163496991983985,-0.002591532635406698
André Gomes,-0.0011652284890995013,-0.005407882334605096,0.00175826898741106,5.930404983115587e-4,-7.689124883621381e-4,-0.0061767948229672345
Jarrad Branthwaite,-0.0011652284890995013,-0.005407882334605096,0.0014946030206434075,3.2937453154390623e-4,7.576077791507272e-4,-0.004650274555454369
Asmir Begović,-0.0011652284890995013,-0.005407882334605096,3.175149398339625e-4,-8.477135492655388e-4,-7.440362308225976e-4,-0.0061519185654276935
Tom Davies,-0.0011652284890995013,-0.005407882334605096,1.3656291053941623e-4,-0.001028665578560085,-5.792999387497919e-4,-0.005987182273354888
Jean-Philippe Gbamin,-0.0011652284890995013,-0.005407882334605096,2.4817584552239353e-4,-9.170526435771077e-4,-1.2692243689024365e-5,-0.005420574578294121
Ellis Simms,-0.0011652284890995013,-0.005407882334605096,9.992150372365493e-4,-1.6601345186295201e-4,9.89656793098204e-4,-0.004418225541506893
Lewis Dobbin,-0.0011652284890995013,-0.005407882334605096,9.769730457964302e-5,-0.0010675311845198582,8.522064754426963e-5,-0.005322661687060827
Tyler Onyango,-0.0011652284890995013,-0.005407882334605096,1.04913265408787e-4,-0.0010603152236907142,7.723010297932887e-5,-0.005330652231625767
Isaac Price,-0.0011652284890995013,-0.005407882334605096,3.3999058499829625e-5,-0.0011312294305996717,4.993370258213343e-6,-0.005402888964346883
Cenk Tosun,-0.0011652284890995013,-0.005407882334605096,3.699220660628462e-5,-0.0011282362824932167,4.006619304126812e-5,-0.0053678161415638284
Moise Kean,-0.0011652284890995013,-0.005407882334605096,-6.422061148208482e-6,-0.0011716505502477098,-1.5267017395353026e-5,-0.005423149352000449
Nathan Broadhead,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Andy Lonergan,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Niels Nkounkou,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Nathan Patterson,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Harry Tyrer,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Reece Welch,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Charlie Whitaker,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Illan Meslier,-5.968463057339779e-4,-0.021136590048723924,0.007020088683472462,0.006423242377738484,0.009312870124142126,-0.011823719924581798
Stuart Dallas,-0.0014980877361823186,-0.05035320328207349,0.006276860735032822,0.004778772998850504,0.009614371154319115,-0.04073883212775437
Raphael Dias Belloli,0.03838081740011057,0.0519049430346501,0.005842848798434873,0.04422366619854544,0.0072975569332139525,0.05920249996786405
Jack Harrison,-0.03096748993960441,-0.006528283432049031,0.005731616419166424,-0.025235873520437983,0.007846449631204677,0.001318166199155646
Diego Llorente,-0.025330026833657815,-0.021136590048723924,0.003688436033997956,-0.021641590799659858,0.0031988203090325663,-0.01793776973969136
Rodrigo,0.0030628433777835085,0.00808002318462564,0.004029330364967697,0.007092173742751205,0.004760788614511322,0.012840811799136962
Luke Ayling,-0.01191932824732822,-0.03574489666539882,0.004760929059211129,-0.0071583991881170915,0.008841000686570122,-0.026903895978828696
Mateusz Klich,-0.029045266614058374,-0.05035320328207349,0.004650525554688763,-0.02439474105936961,0.006872795856362236,-0.04348040742571126
Pascal Struijk,-0.02246147387461317,-0.06496150989874838,0.004980522930760176,-0.017480950943852994,0.008808481923350635,-0.05615302797539774
Liam Cooper,-0.04612546581424226,-0.05035320328207349,0.002242641571341919,-0.04388282424290034,0.0016111674048532455,-0.048742035877220244
Junior Firpo,-8.633245172293691e-4,-0.006528283432049031,0.005193349352408238,0.004330024835178869,0.006612102801613119,8.38193695640874e-5
Kalvin Phillips,-0.014388360767973563,0.037296636417975426,0.003633722282215756,-0.010754638485757806,0.002826401250546734,0.04012303766852216
Robin Koch,-0.06489238363702277,-0.021136590048723924,0.003591138778451071,-0.0613012448585717,0.0047977217802066905,-0.016338868268517236
Adam Forshaw,-0.04495798869704504,-0.10878642974877284,0.004681810204927747,-0.04027617849211729,0.0066952392679293475,-0.10209119048084349
Tyler Roberts,-0.07554887932968102,-0.07956981651542328,0.001996819124328013,-0.073552060205353,0.0023988097575929255,-0.07717100675783035
Jamie Shackleton,-0.0011652284890995013,-0.005407882334605096,0.0012580080451449832,9.277955604548188e-5,0.0012098819052631673,-0.004198000429341929
Patrick Bamford,-0.0011652284890995013,-0.005407882334605096,-8.454682073685554e-5,-0.0012497753098363567,0.0018756716567190702,-0.003532210677886026
Joe Gelhardt,-0.0011652284890995013,-0.005407882334605096,0.0018266441725827154,6.614156834832141e-4,0.0014051892554135964,-0.0040026930791915005
Sam Greenwood,-0.0011652284890995013,-0.005407882334605096,2.987118930884814e-4,-8.6651659601102e-4,-4.262762791205938e-4,-0.00583415861372569
Lewis Bate,-0.0011652284890995013,-0.005407882334605096,4.169151698517562e-4,-7.48313319247745e-4,3.2329454121539386e-4,-0.005084587793389703
Charlie Cresswell,-0.0011652284890995013,-0.005407882334605096,3.1842551822830435e-4,-8.468029708711969e-4,5.601881824838375e-4,-0.004847694152121259
Cody Drameh,-0.0011652284890995013,-0.005407882334605096,1.9040019204687506e-4,-9.748282970526263e-4,2.4257350149825495e-4,-0.005165308833106842
Leo Fuhr Hjelde,-0.0011652284890995013,-0.005407882334605096,-7.675637788686882e-5,-0.00124198486698637,2.6029085891265345e-4,-0.005147591475692443
Crysencio Summerville,-0.0011652284890995013,-0.005407882334605096,1.4424428918235037e-4,-0.001020984199917151,1.9070635015421312e-4,-0.005217175984450883
Kristoffer Klaesson,-0.0011652284890995013,-0.005407882334605096,1.2344081544040546e-4,-0.0010417876736590957,1.6329881539992082e-4,-0.005244583519205176
Hélder Costa,-0.0011652284890995013,-0.005407882334605096,1.0676363768877796e-4,-0.0010584648514107232,2.3409145520594124e-4,-0.005173790879399155
Liam McCarron,-0.0011652284890995013,-0.005407882334605096,-7.389030150995941e-6,-0.0011726175192504971,-1.488752931715839e-5,-0.005422769863922255
Stuart McKinstry,-0.0011652284890995013,-0.005407882334605096,3.2555155943520197e-6,-0.0011619729735051492,1.7617301674828158e-6,-0.005406120604437613
Nohan Kenneh,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Archie Gray,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Jack Jenkins,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Kris Moore,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Nick Pope,0.04738256560640575,0.06651324965132499,0.01814247766076597,0.06552504326717172,0.008370433387638963,0.07488368303896395
Dwight McNeil,-0.020745092006176913,-0.021136590048723924,0.016932614435134004,-0.003812477571042909,0.007012872491117922,-0.014123717557606002
James Tarkowski,-0.03915819312267632,0.037296636417975426,0.01634446581236196,-0.02281372731031436,0.006738304685553984,0.04403494110352941
Josh Brownhill,-0.03257946680638768,-0.03574489666539882,0.016511202570672068,-0.016068264235715612,0.009049763785335271,-0.026695132880063546
Charlie Taylor,-0.02494896101649058,-0.03574489666539882,0.013052549817706961,-0.011896411198783617,0.005004831553399817,-0.030740065111999
Ashley Westwood,-0.039362893694537604,-0.006528283432049031,0.01206585478813596,-0.027297038906401644,0.004450635659915423,-0.002077647772133608
Ben Mee,-0.038791562090900955,0.00808002318462564,0.011139603159201041,-0.027651958931699916,0.004590166225653735,0.012670189410279375
Maxwel Cornet,-0.019385764641930203,-0.05035320328207349,0.00872533935344309,-0.010660425288487114,0.004523702624283962,-0.045829500657789526
Matthew Lowton,-0.06797176523965653,-0.03574489666539882,0.00950667945479499,-0.058465085784861544,0.0038445678852256724,-0.03190032878017315
Jack Cork,-0.06671459060693485,-0.03574489666539882,0.010986026051231343,-0.05572856455570351,0.005855139331496775,-0.02988975733390204
Connor Roberts,-0.06536015626406688,-0.05035320328207349,0.010871160192448286,-0.0544889960716186,0.006428134523247969,-0.04392506875882552
Nathan Collins,-0.04094738830913891,-0.10878642974877284,0.007251913682067664,-0.033695474627071245,0.0030596660838511903,-0.10572676366492165
Aaron Lennon,-0.09890812215027389,-0.07956981651542328,0.008806960623005143,-0.09010116152726874,0.00302630026098778,-0.07654351625443549
Wout Weghorst,-0.04032918704137467,0.06651324965132499,0.00818266340881258,-0.03214652363256209,0.003814376027316387,0.07032762567864138
Jay Rodriguez,-0.06892713734900813,-0.06496150989874838,0.008575069123803786,-0.06035206822520434,0.0040711711737014015,-0.06089033872504698
Jóhann Berg Guðmundsson,-0.08756449253441545,-0.05035320328207349,0.00588199211794508,-0.08168250041647038,0.0017883660391513915,-0.0485648372429221
Ashley Barnes,-0.0011652284890995013,-0.005407882334605096,0.004901968189145379,0.0037367397000458774,0.004281744642861862,-0.001126137691743234
Erik Pieters,-0.0011652284890995013,-0.005407882334605096,0.005934880718556038,0.004769652229456536,0.0038704183307635416,-0.0015374640038415548
Matěj Vydra,-0.0011652284890995013,-0.005407882334605096,0.0018417415600983185,6.765130709988172e-4,2.559491276135371e-5,-0.005382287421843743
Kevin Long,-0.0011652284890995013,-0.005407882334605096,0.0032266337257493825,0.002061405236649881,0.0032188029760760605,-0.002189079358529036
Wayne Hennessey,-0.0011652284890995013,-0.005407882334605096,6.403891409580095e-4,-5.248393481414918e-4,2.4121868256591394e-4,-0.005166663652039182
Dale Stephens,-0.0011652284890995013,-0.005407882334605096,7.25494463916719e-5,-0.0010926790427078293,-5.852178201901073e-4,-0.005993100154795204
Phil Bardsley,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Dara Costelloe,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Owen Dodgson,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Anthony Gomez Mancini,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Joseph McGlynn,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Will Norris,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Lewis Richardson,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Bobby Thomas,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Sam Waller,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Emmanuel Dennis,0.009080915618192353,-0.06496150989874838,0.01110910656564631,0.02019002218383866,0.016500320454509963,-0.04846118944423842
Craig Cathcart,-0.04731276527575945,-0.09417812313209795,0.010934880206142094,-0.03637788506961735,0.01677945973767824,-0.0773986633944197
Joshua King,-0.027150192902676507,-0.05035320328207349,0.010427015980395478,-0.01672317692228103,0.016289332753324566,-0.03406387052874892
Ben Foster,-0.006185062803683694,-0.006528283432049031,0.00847641800813019,0.0022913552044464963,0.012920977953378356,0.006392694521329324
Kiko Femenía,-0.03669855288861812,-0.05035320328207349,0.008100538200152302,-0.028598014688465817,0.011709956074367183,-0.0386432472077063
Juraj Kucka,-0.03889937774330199,-0.021136590048723924,0.007460637740878808,-0.03143874000242318,0.01184241431502889,-0.009294175733695035
Ismaila Sarr,-0.041628661731236916,-0.006528283432049031,0.007460745754193377,-0.034167915977043536,0.010448128168769368,0.003919844736720336
Tom Cleverley,-0.07031777785382243,-0.06496150989874838,0.007981810143066006,-0.06233596771075642,0.01104867407331301,-0.05391283582543537
Samir Santos,-0.041435878388127234,-0.07956981651542328,0.0066936864897115715,-0.03474219189841566,0.010354762092091152,-0.06921505442333212
Hassane Kamara,-0.06974390109899398,-0.021136590048723924,0.007081219312883154,-0.06266268178611083,0.010350545104795666,-0.010786044943928258
Imran Louza,-0.05116970865441828,-0.05035320328207349,0.007683931838035279,-0.043485776816383,0.011277731284717799,-0.03907547199735569
João Pedro,-0.0317744317875277,-0.10878642974877284,0.006316918679423621,-0.025457513108104082,0.010656060724629756,-0.09813036902414309
William Troost-Ekong,-0.06336518999812712,-0.07956981651542328,0.006225174542491562,-0.05714001545563556,0.009470235278710973,-0.0700995812367123
Adam Masina,-0.07530911038031318,-0.06496150989874838,0.005070897797725728,-0.07023821258258746,0.00869534696157284,-0.05626616293717554
Christian Kabasele,-0.05824273865636509,-0.05035320328207349,0.004460904378887142,-0.053781834277477944,0.006700139436822666,-0.04365306384525082
Daniel Bachmann,2.3032423110058708e-4,-0.12339473636544773,0.0059221043308746064,0.0061524285619751935,0.009295335644297438,-0.1140994007211503
Cucho,-0.0925025961678898,-0.05035320328207349,0.004552383278737613,-0.0879502128891522,0.006028125643566745,-0.044325077638506745
Jeremy Ngakia,-0.12865293357922947,-0.1380030429821224,0.004006687340694218,-0.12464624623853525,0.006555750690156322,-0.13144729229196608
Edo Kayembe,-0.0011652284890995013,-0.005407882334605096,0.0028275349935450726,0.0016623065044455714,0.00497466973774276,-4.332125968623361e-4
Ken Sema,-0.0011652284890995013,-0.005407882334605096,0.0031709957044848396,0.0020057672153853384,0.00601480043821246,6.069181036073637e-4
Danny Rose,-0.0011652284890995013,-0.005407882334605096,0.0024447459577679512,0.00127951746866845,0.00372903522275861,-0.0016788471118464863
Francisco Sierralta,-0.0011652284890995013,-0.005407882334605096,0.0024630429508705853,0.001297814461771084,0.00414574427773186,-0.0012621380568732365
Oghenekaro Etebo,-0.0011652284890995013,-0.005407882334605096,0.0017102292151909564,5.450007260914551e-4,0.002761367723319829,-0.002646514611285267
Ozan Tufan,-0.0011652284890995013,-0.005407882334605096,3.9750302009124535e-4,-7.67725469008256e-4,9.047169841706433e-4,-0.004503165350434453
Samuel Kalu,-0.0011652284890995013,-0.005407882334605096,5.636206811501402e-4,-6.01607807949361e-4,0.001267621889636574,-0.004140260444968522
Nicolas Nkoulou,-0.0011652284890995013,-0.005407882334605096,7.020961305308792e-4,-4.6313235856862206e-4,0.0012876146710149054,-0.004120267663590191
Dan Gosling,-0.0011652284890995013,-0.005407882334605096,3.2995156331526313e-4,-8.352769257842381e-4,9.965462717888335e-4,-0.004411336062816263
Ashley Fletcher,-0.0011652284890995013,-0.005407882334605096,7.748582528478818e-5,-0.001087742663814713,1.5499328371511325e-4,-0.005252889050889983
Troy Deeney,-0.0011652284890995013,-0.005407882334605096,5.718521847028477e-6,-0.0011595099672524728,4.743857981713726e-6,-0.005403138476623382
Vincent Angelini,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Kwadwo Baah,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Adrian Blake,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Kamil Conteh,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Tiago Çukur,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Rob Elliot,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Shaqai Forde,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Jack Grieves,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
James Morris,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Teemu Pukki,-0.01751870901014918,-0.03574489666539882,0.011079703260953234,-0.006439005749195946,0.020737101835853883,-0.015007794829544934
Grant Hanley,0.009874445887106953,-0.05035320328207349,0.010387748335703967,0.02026219422281092,0.01912470438409331,-0.03122849889798018
Max Aarons,-0.021421871227361944,-0.05035320328207349,0.010536699733721414,-0.01088517149364053,0.01937739950393955,-0.03097580377813394
Kenny McLean,-0.06782415518041485,-0.07956981651542328,0.00831028063433085,-0.059513874546084,0.015120009969462436,-0.06444980654596084
Tim Krul,0.025124966681360217,-0.021136590048723924,0.007367610856214743,0.03249257753757496,0.015617982265297817,-0.005518607783426107
Ben Gibson,-0.02050984723595284,-0.09417812313209795,0.008336723137764037,-0.012173124098188801,0.014757003010709207,-0.07942112012138874
Pierre Lees-Melou,-0.039310662257511675,-0.03574489666539882,0.00793375883501961,-0.03137690342249207,0.014367994563281385,-0.021376902102117432
Milot Rashica,-0.065774028248341,-0.021136590048723924,0.00808334560162899,-0.05769068264671201,0.012592907053781252,-0.008543682994942672
Billy Gilmour,-0.013520997358562603,-0.09417812313209795,0.007572449046017617,-0.005948548312544986,0.013645064760576841,-0.08053305837152111
Mathias Normann,-0.0378723878378171,-0.03574489666539882,0.005041149542771994,-0.032831238295045105,0.009373676751328202,-0.026371219914070616
Josh Sargent,-0.08676689541566507,-0.10878642974877284,0.005877328340366947,-0.08088956707529812,0.011188905426697758,-0.09759752432207508
Dimitris Giannoulis,-0.041260536951885474,-0.06496150989874838,0.004267582501807799,-0.03699295445007768,0.008564356218689543,-0.05639715368005884
Sam Byram,-0.059418267061455365,-0.07956981651542328,0.00253883041158668,-0.056879436649868685,0.0050161352214913545,-0.07455368129393192
Ozan Kabak,-0.032089750316150134,-0.03574489666539882,0.00274278678144486,-0.029346963534705273,0.006507109319995612,-0.029237787345403207
Kieran Dowell,-0.0803809509470752,-0.10878642974877284,0.002580543968838883,-0.07780040697823631,0.0053629397061811315,-0.10342349004259171
Angus Gunn,-0.0011652284890995013,-0.005407882334605096,0.004065313508437933,0.002900085019338432,0.00540095422338494,-6.928111220156144e-6
Lukas Rupp,-0.0011652284890995013,-0.005407882334605096,0.0032499329740733776,0.0020847044849738763,0.006530518467868936,0.0011226361332638398
Adam Idah,-0.0011652284890995013,-0.005407882334605096,0.0011281143752713781,-3.7114113828123126e-5,0.0014800536585792782,-0.003927828676025818
Jakob Sørensen,-0.0011652284890995013,-0.005407882334605096,0.0011581490256841593,-7.0794634153420206e-6,0.002783978974470667,-0.0026239033601344296
Przemysław Płacheta,-0.0011652284890995013,-0.005407882334605096,0.0019217931833455607,7.565646942460594e-4,0.0032573839031006004,-0.002150498431504496
Todd Cantwell,-0.0011652284890995013,-0.005407882334605096,0.0018182524608881332,6.53023971788632e-4,0.0034352943017968117,-0.0019725880328082847
Andrew Omobamidele,-0.0011652284890995013,-0.005407882334605096,0.0010865613625262313,-7.866712657327002e-5,0.0016463993362840989,-0.0037614829983209975
Christos Tzolis,-0.0011652284890995013,-0.005407882334605096,1.8522957377566367e-4,-9.799989153238377e-4,7.396407947136529e-4,-0.004668241539891443
Christoph Zimmermann,-0.0011652284890995013,-0.005407882334605096,5.918461094180641e-4,-5.733823796814372e-4,9.117104153725246e-4,-0.004496171919232572
Tony Springett,-0.0011652284890995013,-0.005407882334605096,6.551252888040268e-4,-5.101032002954745e-4,0.0011976653879806438,-0.004210216946624453
Jon Rowe,-0.0011652284890995013,-0.005407882334605096,2.8990829068741963e-4,-8.753201984120816e-4,5.839593512167665e-4,-0.0048239229833883296
Bali Mumba,-0.0011652284890995013,-0.005407882334605096,2.524888886111748e-4,-9.127396004883265e-4,3.4935745716880965e-4,-0.005058524877436287
Thomas Dickson-Peters,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Liam Gibbs,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Abu Kamara,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Jon McCracken,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Michael McGovern,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
Jonathan Tomkinson,-0.0011652284890995013,-0.005407882334605096,NA,NA,NA,NA
